Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
56015,169994,493190,34801,93264,179359,21214,76730,313831
55660,172171,493190,33794,100703,179359,21865,71467,313831
58802,183390,493190,35914,99165,179359,22888,84225,313831
61971,172532,493190,38034,91744,179359,23937,80788,313831
65135,154017,493190,40148,76610,179359,24987,77407,313831
169020,178179,493190,96614,95097,179359,72406,83082,313831
175315,169201,493190,98431,90771,179359,76884,78431,313831
181595,189492,493190,100244,107540,179359,81351,81951,313831
187896,188681,493190,102051,116265,179359,85845,72416,313831
194149,192826,493190,103874,114250,179359,90276,78576,313831
200567,205654,493190,105670,120751,179359,94897,84903,313831
207011,216784,493190,107467,126264,179359,99544,90519,313831
213408,229637,493190,109274,132863,179359,104134,96775,313831
219857,241256,493190,111081,136877,179359,108776,104379,313831
222491,242915,493190,109565,132575,179359,112925,110340,313831
225103,243438,493190,108039,132263,179359,117064,111175,313831
227716,251524,493190,106524,136405,179359,121192,115119,313831
230382,259571,493190,105008,139602,179359,125374,119970,313831
232448,252229,493190,103471,136557,179359,128977,115672,313831
234573,250898,493190,101955,136090,179359,132618,114808,313831
236667,243169,493190,100435,131448,179359,136232,111721,313831
238765,237452,493190,98908,128016,179359,139857,109436,313831
240604,229739,493190,97313,120759,179359,143291,108980,313831
242427,225131,493190,95734,115947,179359,146693,109185,313831
244240,203653,493190,94123,100743,179359,150117,102910,313831
246047,201198,493190,92533,96143,179359,153514,105056,313831
237817,211232,493190,88458,97125,179359,149359,114107,313831
229671,196071,493190,84404,85138,179359,145268,110933,313831
221468,197926,493190,80334,81345,179359,141134,116581,313831
213233,196616,493190,76248,84069,179359,136985,112547,313831
204849,190184,493190,72311,82767,179359,132538,107417,313831
196439,177696,493190,68389,72103,179359,128050,105594,313831
188060,183344,493190,64462,64523,179359,123598,118821,313831
179629,165478,493190,60519,55856,179359,119110,109621,313831
172401,131720,493190,57276,41751,179359,115125,89969,313831
165140,127209,493190,54006,38769,179359,111134,88440,313831
157875,118310,493190,50747,34042,179359,107128,84268,313831
150594,109507,493190,47477,31804,179359,103116,77703,313831
142613,102654,493190,44828,29985,179359,97785,72669,313831
134632,106320,493190,42173,31458,179359,92459,74862,313831
126651,107031,493190,39502,28433,179359,87149,78598,313831
118670,108387,493190,36863,28194,179359,81807,80193,313831
110933,99791,493190,34282,25664,179359,76651,74128,313831
103243,86385,493190,31717,22447,179359,71526,63938,313831
95527,84923,493190,29152,24856,179359,66375,60067,313831
87795,88407,493190,26571,24775,179359,61224,63633,313831
80366,89311,493190,24414,23395,179359,55951,65916,313831
72904,76892,493190,22252,20303,179359,50652,56589,313831
65427,70063,493190,20085,17946,179359,45342,52116,313831
57992,76179,493190,17933,18487,179359,40058,57691,313831
64748,87479,493190,21945,22077,179359,42803,65402,313831
71526,81931,493190,25967,19004,179359,45559,62927,313831
78288,72071,493190,29995,18503,179359,48294,53568,313831
85061,79194,493190,34022,29307,179359,51039,49888,313831
92470,108334,493190,38272,45385,179359,54197,62949,313831
99868,114781,493190,42501,45541,179359,57366,69240,313831
107303,130639,493190,46757,56542,179359,60546,74097,313831
114706,148197,493190,50991,67210,179359,63715,80987,313831
121754,151575,493190,54775,74543,179359,66979,77032,313831
128760,163513,493190,58553,78310,179359,70207,85202,313831
135824,173385,493190,62337,81459,179359,73487,91926,313831
142867,195031,493190,66121,98460,179359,76746,96571,313831
149671,207687,493190,68691,102473,179359,80980,105214,313831
156444,210873,493190,71235,108272,179359,85209,102601,313831
163249,219752,493190,73810,109881,179359,89438,109871,313831
170048,222002,493190,76370,110789,179359,93678,111213,313831
177530,216707,493190,79841,112268,179359,97689,104439,313831
185013,224706,493190,83312,115434,179359,101701,109272,313831
192507,239961,493190,86794,124929,179359,105713,115032,313831
200011,241700,493190,90265,124283,179359,109746,117417,313831
206375,247605,493190,92862,123526,179359,113514,124079,313831
212772,253617,493190,95458,125651,179359,117313,127966,313831
219157,256283,493190,98055,122459,179359,121102,133823,313831
225533,257284,493190,100657,123170,179359,124875,134114,313831
228108,256851,493190,101192,125374,179359,126916,131477,313831
230694,273612,493190,101733,135256,179359,128961,138355,313831
233243,263534,493190,102273,131420,179359,130970,132114,313831
235819,250753,493190,102809,121929,179359,133010,128824,313831
239756,259511,493190,104346,127354,179359,135411,132157,313831
243694,263944,493190,105893,131555,179359,137801,132389,313831
247658,264406,493190,107446,129178,179359,140212,135227,313831
251563,276854,493190,108983,132917,179359,142581,143937,313831
254436,290483,493190,109624,138742,179359,144812,151740,313831
257292,300500,493190,110276,142860,179359,147016,157640,313831
260117,302899,493190,110917,140824,179359,149200,162075,313831
262957,304899,493190,111563,143236,179359,151394,161662,313831
265061,296409,493190,112364,134605,179359,152697,161804,313831
267133,274354,493190,113164,119100,179359,153969,155254,313831
269216,277422,493190,113953,121746,179359,155262,155676,313831
271304,288487,493190,114759,128638,179359,156545,159849,313831
273582,289927,493190,116036,129963,179359,157546,159964,313831
275835,288688,493190,117303,128299,179359,158532,160390,313831
278066,287365,493190,118569,125568,179359,159497,161797,313831
280334,300201,493190,119836,135714,179359,160498,164487,313831
282104,306184,493190,120599,141357,179359,161505,164827,313831
283800,317684,493190,121367,144742,179359,162432,172942,313831
285570,330831,493190,122120,152573,179359,163450,178257,313831
287356,329500,493190,122904,152590,179359,164452,176909,313831
290641,329709,493190,124425,154553,179359,166216,175156,313831
293906,327707,493190,125967,152781,179359,167939,174925,313831
297154,326484,493190,127504,152718,179359,169650,173766,313831
316380,327683,493190,137101,152735,179359,179279,174948,313831
318320,318653,493190,137652,147018,179359,180668,171635,313831
320260,321022,493190,138198,149578,179359,182061,171444,313831
322242,314793,493190,138755,141661,179359,183487,173133,313831
324176,317447,493190,139295,142831,179359,184881,174616,313831
326449,324546,493190,139989,147258,179359,186460,177288,313831
328733,332620,493190,140684,150055,179359,188050,182565,313831
331012,335625,493190,141383,151628,179359,189629,183997,313831
333307,336042,493190,142072,151172,179359,191235,184869,313831
336698,343063,493190,143333,152768,179359,193365,190295,313831
340101,342482,493190,144589,155667,179359,195511,186814,313831
343508,343930,493190,145851,158585,179359,197658,185346,313831
346963,340189,493190,147107,157569,179359,199857,182621,313831
350281,342124,493190,148156,157091,179359,202125,185033,313831
353625,355192,493190,149210,156086,179359,204414,199106,313831
356916,363072,493190,150249,156419,179359,206667,206654,313831
360276,366049,493190,151304,156207,179359,208972,209842,313831
363630,363962,493190,152263,157664,179359,211367,206298,313831
367038,360745,493190,153243,157276,179359,213794,203469,313831
370382,369097,493190,154202,158402,179359,216179,210695,313831
373752,368302,493190,155178,157774,179359,218574,210529,313831
375829,369841,493190,155570,158393,179359,220260,211448,313831
377917,376495,493190,155967,158810,179359,221950,217685,313831
379958,376188,493190,156338,155635,179359,223620,220552,313831
382061,386108,493190,156741,157736,179359,225321,228372,313831
384277,389203,493190,157191,159490,179359,227085,229714,313831
386486,387571,493190,157631,163150,179359,228855,224421,313831
388691,391747,493190,158082,164414,179359,230609,227334,313831
390901,393249,493190,158527,163802,179359,232374,229447,313831
392671,401912,493190,158845,165439,179359,233826,236473,313831
394478,410515,493190,159173,167568,179359,235305,242947,313831
396280,408567,493190,159491,166462,179359,236789,242105,313831
398055,396025,493190,159820,163887,179359,238235,232137,313831
391717,390975,493190,157727,161061,179359,233990,229913,313831
385400,383542,493190,155644,157435,179359,229756,226107,313831
379083,388120,493190,153567,147641,179359,225517,240478,313831
372756,367392,493190,151473,141756,179359,221282,225636,313831
365421,355779,493190,149009,138284,179359,216412,217495,313831
358055,371581,493190,146545,154321,179359,211510,217260,313831
350731,355390,493190,144096,148239,179359,206635,207152,313831
343365,353777,493190,141632,146500,179359,201733,207277,313831
335575,346126,493190,139036,147812,179359,196539,198313,313831
327790,342957,493190,136439,147649,179359,191351,195308,313831
319958,335416,493190,133842,147830,179359,186116,187586,313831
312136,317373,493190,131240,138996,179359,180896,178377,313831
305082,324526,493190,129369,144311,179359,175713,180215,313831
297954,326303,493190,127499,147262,179359,170456,179041,313831
290837,316581,493190,125617,141837,179359,165220,174744,313831
283805,307784,493190,123752,140704,179359,160053,167081,313831
276460,304133,493190,121865,137486,179359,154595,166647,313831
269184,299734,493190,119984,135234,179359,149200,164500,313831
261860,290621,493190,118108,132249,179359,143752,158372,313831
254563,283226,493190,116222,132276,179359,138341,150951,313831
246974,281684,493190,114367,134592,179359,132607,147092,313831
239391,278185,493190,112507,135188,179359,126884,142997,313831
231812,273386,493190,110647,131746,179359,121166,141640,313831
224197,270090,493190,108786,132501,179359,115411,137589,313831
219089,271160,493190,107520,134790,179359,111569,136370,313831
213948,282038,493190,106243,139656,179359,107705,142381,313831
208797,293950,493190,104960,142576,179359,103837,151374,313831
203678,301789,493190,103699,141852,179359,99979,159937,313831
198373,300345,493190,102448,143029,179359,95925,157316,313831
193037,288918,493190,101187,140407,179359,91849,148511,313831
187727,278454,493190,99942,133310,179359,87785,145143,313831
182358,269405,493190,98680,126342,179359,83678,143063,313831
177409,282463,493190,97308,134547,179359,80101,147916,313831
172395,286421,493190,95925,137899,179359,76471,148522,313831
167430,274235,493190,94552,138226,179359,72878,136008,313831
162475,270671,493190,93180,134452,179359,69295,136220,313831
162666,273726,493190,93190,134902,179359,69475,138824,313831
162888,269273,493190,93211,136863,179359,69677,132410,313831
163068,257824,493190,93233,131242,179359,69836,126582,313831
163275,256746,493190,93243,130666,179359,70032,126080,313831
163455,256396,493190,93079,133556,179359,70376,122840,313831
163688,257460,493190,92915,132342,179359,70774,125118,313831
163895,257773,493190,92740,129404,179359,71155,128370,313831
164086,257579,493190,92560,130358,179359,71526,127221,313831
164526,267950,493190,92417,136338,179359,72109,131611,313831
165008,267598,493190,92279,134619,179359,72729,132979,313831
165464,257314,493190,92130,132305,179359,73333,125009,313831
165914,255380,493190,91971,130696,179359,73943,124684,313831
163874,256367,493190,90000,130022,179359,73874,126346,313831
161802,251125,493190,88018,129199,179359,73784,121927,313831
159719,251343,493190,86047,129603,179359,73672,121740,313831
157652,257680,493190,84065,131633,179359,73588,126047,313831
155416,267353,493190,82130,135608,179359,73286,131746,313831
153180,269346,493190,80196,136442,179359,72984,132905,313831
150964,269065,493190,78267,133982,179359,72697,135083,313831
148712,254328,493190,76322,121077,179359,72390,133251,313831
145803,227968,493190,74399,104477,179359,71404,123490,313831
142962,209964,493190,72496,92482,179359,70466,117481,313831
140064,188328,493190,70567,77645,179359,69497,110683,313831
137186,166893,493190,68638,66712,179359,68548,100181,313831
135782,178057,493190,67266,72809,179359,68516,105248,313831
134457,206669,493190,65888,94162,179359,68569,112506,313831
133058,225342,493190,64510,104211,179359,68548,121131,313831
123826,223598,493190,54266,102696,179359,69560,120901,313831
121113,229702,493190,51415,107310,179359,69698,122391,313831
118442,230513,493190,48585,108787,179359,69857,121726,313831
115729,211279,493190,45739,96253,179359,69989,115026,313831
113037,211086,493190,42899,96296,179359,70138,114790,313831
111293,212891,493190,41166,99159,179359,70127,113733,313831
109544,211509,493190,39428,101222,179359,70117,110286,313831
107774,216997,493190,37689,104447,179359,70085,112549,313831
105994,222060,493190,35941,102244,179359,70053,119816,313831
113031,204812,493190,39528,86267,179359,73503,118546,313831
120032,187049,493190,43100,76658,179359,76932,110391,313831
127054,171945,493190,46677,68481,179359,80376,103464,313831
134102,180948,493190,50270,74602,179359,83831,106347,313831
141494,187942,493190,54054,77883,179359,87440,110059,313831
148924,186919,493190,57822,79795,179359,91102,107124,313831
156354,199070,493190,61611,87557,179359,94743,111513,313831
163784,202238,493190,65390,90558,179359,98394,111680,313831
171304,204983,493190,69051,88130,179359,102252,116853,313831
178771,209987,493190,72713,87104,179359,106057,122883,313831
186306,210806,493190,76391,83999,179359,109915,126808,313831
193800,215979,493190,80048,84712,179359,113752,131267,313831
202925,234954,493190,84287,101353,179359,118638,133601,313831
212035,248203,493190,88532,109503,179359,123503,138700,313831
221145,265768,493190,92777,113541,179359,128368,152226,313831
230270,285279,493190,97038,124489,179359,133233,160790,313831
239020,310208,493190,100938,139351,179359,138082,170856,313831
247822,313146,493190,104854,138367,179359,142968,174779,313831
256614,324780,493190,108771,142544,179359,147843,182236,313831
265411,333813,493190,112676,147851,179359,152734,185962,313831
274547,340990,493190,116953,154544,179359,157594,186446,313831
283720,347071,493190,121224,156360,179359,162496,190711,313831
292867,347141,493190,125485,156062,179359,167382,191079,313831
302040,355108,493190,129762,159114,179359,172279,195994,313831
307594,358688,493190,131542,157982,179359,176052,200706,313831
313196,355272,493190,133312,157994,179359,179883,197278,313831
318755,355118,493190,135077,158257,179359,183678,196861,313831
324340,353462,493190,136857,156576,179359,187483,196886,313831
329730,364949,493190,138633,157683,179359,191097,207265,313831
335087,382229,493190,140397,159643,179359,194690,222586,313831
340419,385334,493190,142173,161372,179359,198246,223963,313831
345819,383658,493190,143959,160602,179359,201860,223056,313831
351166,386474,493190,145729,161511,179359,205437,224963,313831
356571,385049,493190,147499,158917,179359,209073,226133,313831
361913,376049,493190,149279,158488,179359,212634,217561,313831
367297,365592,493190,151049,155421,179359,216248,210171,313831
