Total ,Coal ,Fuel ,Gas ,Nuclear ,Water ,Wind ,Other 
5754427,0,0,1593997,3427000,7325,301123,424982
5744113,0,0,1558651,3419000,7450,340568,418444
5722535,0,0,1536609,3418000,7313,332680,427933
5753312,0,0,1566305,3413000,7482,326265,440260
5682846,0,0,1540470,3409000,7396,305060,420920
5609483,0,0,1481237,3402600,7287,306054,412305
5617150,0,0,1522184,3399600,7441,287773,400152
5597228,0,0,1547728,3400000,7991,255312,386197
5649443,0,0,1499167,3399000,81798,283645,385833
5675397,0,0,1429250,3399400,176647,290294,379806
5768475,0,0,1467096,3406200,218406,289378,387395
5897554,0,0,1558003,3401800,208489,309952,419310
5925090,0,0,1547754,3404200,214912,338048,420176
6016774,0,0,1609690,3404600,214719,350977,436788
5847773,0,0,1577910,3406600,115644,341754,405865
5817852,0,0,1573980,3403000,135320,337460,368092
5970371,0,0,1673707,3406000,127566,361795,401303
6046936,0,0,1695343,3406000,157962,371459,416172
5981080,0,0,1630487,3405600,123953,399049,421991
5835817,0,0,1616062,3406600,11372,362220,439563
5831374,0,0,1641472,3405200,9181,337733,437788
5898978,0,0,1714291,3407600,9087,393381,374619
5945494,0,0,1740909,3407600,8970,402320,385695
5982980,0,0,1755692,3410200,9027,420455,387606
5901111,0,0,1670956,3408200,8973,424685,388297
5937918,0,0,1713003,3408200,8911,412221,395583
5893631,0,0,1661859,3407800,9236,405489,409247
5870038,0,0,1639420,3406800,9226,405186,409406
5890263,0,0,1693748,3408800,9198,386507,392010
5893741,0,0,1702242,3409800,9170,371707,400822
5835614,0,0,1635301,3410800,9089,383281,397143
5869834,0,0,1612102,3414400,9117,428896,405319
5799983,0,0,1482345,3412800,9723,473211,421904
5842829,0,0,1535290,3415800,9698,470290,411751
5919661,0,0,1637271,3417400,9862,472704,382424
5992735,0,0,1727009,3417400,9896,441843,396587
6008015,0,0,1760640,3418400,10311,416981,401683
5909036,0,0,1709018,3421000,10376,368551,400091
6103035,0,0,1812024,3426000,84808,382746,397457
5988378,0,0,1683627,3430000,120649,363130,390972
5901955,0,0,1704294,3431000,9815,371597,385249
5742185,0,0,1571731,3429600,9475,360498,370881
5821524,0,0,1584135,3432600,82919,357693,364177
5873661,0,0,1620684,3436600,98178,343310,374889
5720441,0,0,1455593,3435000,106529,341088,382231
5686259,0,0,1436231,3433600,117733,311392,387303
5858827,0,0,1642834,3436000,113716,275340,390937
5815267,0,0,1658191,3437000,88405,250383,381288
5718421,0,0,1585116,3437400,87158,216846,391901
5706209,0,0,1588251,3438000,85985,214015,379958
5714039,0,0,1591797,3438000,91536,208224,384482
5670119,0,0,1574947,3438600,65430,196379,394763
5616984,0,0,1578682,3438400,8929,188280,402693
5519894,0,0,1503415,3436000,8870,169456,402153
5707262,0,0,1672562,3437000,8985,180795,407920
5601952,0,0,1584766,3439400,8954,172255,396577
5567853,0,0,1574357,3440000,8904,138224,406368
5547242,0,0,1579131,3442400,9069,123459,393183
5456377,0,0,1501830,3442400,8881,116473,386793
5583737,0,0,1614533,3441800,9081,125757,392566
5593687,0,0,1608154,3441400,9246,141664,393223
5586507,0,0,1590821,3442800,9123,143520,400243
5482388,0,0,1500236,3441200,9206,121732,410014
5416516,0,0,1430841,3443600,9259,118259,414557
5345603,0,0,1372501,3444200,9270,108494,411138
5401430,0,0,1428721,3443600,9243,101014,418852
5458913,0,0,1508870,3444600,9317,105519,390607
5416301,0,0,1459555,3443600,9309,107707,396130
5411860,0,0,1450056,3446600,9327,100382,405495
5530980,0,0,1580895,3442600,8639,102900,395946
5573501,0,0,1614530,3445600,8659,107099,397613
5551991,0,0,1561298,3444600,8471,135347,402275
5603826,0,0,1586005,3446200,8588,153677,409356
5609677,0,0,1578870,3444200,8561,176732,401314
5654134,0,0,1607095,3443800,8590,190222,404427
5638292,0,0,1591211,3443400,8516,197880,397285
5652012,0,0,1600110,3441800,8642,204902,396558
5751945,0,0,1646624,3441800,64485,199624,399412
5743767,0,0,1592012,3442400,103874,209316,396165
5715626,0,0,1655098,3440400,8667,209852,401609
5860808,0,0,1665628,3441400,128686,216947,408147
5899176,0,0,1667279,3443400,183051,206232,399214
5816104,0,0,1683379,3442000,112558,174491,403676
5761856,0,0,1662483,3441000,100371,150424,407578
5808096,0,0,1720427,3442000,101323,144553,399793
5792203,0,0,1668953,3441000,108877,170989,402384
5991463,0,0,1702756,3441600,226218,215581,405308
6000774,0,0,1682843,3439600,250840,199262,428229
6097047,0,0,1715946,3441200,347507,178678,413716
6103107,0,0,1629718,3439600,409300,223413,401076
6155073,0,0,1654481,3439200,404530,260370,396492
6137374,0,0,1610341,3438600,395707,297954,394772
6063825,0,0,1604151,3438200,301165,329453,390856
6005957,0,0,1590546,3438200,252811,324170,400230
5833059,0,0,1669973,3437200,23878,303490,398518
5804184,0,0,1650332,3437200,8192,305739,402721
5665838,0,0,1492502,3436600,8187,324764,403785
5567652,0,0,1412658,3435600,8559,311399,399436
5734985,0,0,1592428,3436600,8273,288002,409682
5699514,0,0,1571103,3435000,8004,274126,411281
5630307,0,0,1467314,3436000,8115,302540,416338
5536954,0,0,1374997,3433600,8161,302038,418158
5665094,0,0,1535802,3433000,8225,286279,401788
5609176,0,0,1523247,3434600,8143,254159,389027
5550066,0,0,1461002,3434000,7890,254460,392714
5549866,0,0,1493710,3432200,7712,220609,395635
5564679,0,0,1497355,3436000,7376,203417,420531
5524474,0,0,1444283,3434600,7326,206972,431293
5516602,0,0,1425750,3435400,7182,221318,426952
5629840,2800,0,1518309,3436000,7276,240235,425220
5528241,4400,0,1448244,3435400,7491,222196,410510
5619814,4400,0,1531879,3434400,8106,227648,413381
5636010,4200,0,1567958,3434800,7246,211273,410533
5749079,15000,0,1672318,3434800,6568,209217,411176
5734892,32000,0,1588153,3433800,6538,230703,443698
5750371,46600,0,1565799,3435200,5872,241135,455765
5805077,49000,0,1615919,3433800,29613,220202,456543
5924497,58400,0,1630795,3434200,113607,230596,456899
5925867,76000,0,1587063,3434800,107387,263107,457510
5808136,79400,0,1492133,3432800,98521,250831,454451
5901836,85400,0,1557803,3430600,124935,244271,458827
5934861,91400,0,1571113,3431600,128788,254864,457096
6023190,100000,0,1650675,3431000,110490,276545,454480
5997121,96400,0,1598855,3429800,111260,305476,455330
6054801,89200,0,1674848,3427800,87663,319255,456035
6040056,93200,0,1613510,3429200,82332,364491,457323
6011221,120000,0,1541757,3431000,46177,413876,458411
6033669,132000,0,1562287,3430400,4123,448860,455999
6082626,137200,0,1581064,3431000,4426,470723,458213
6092882,130800,0,1573799,3430000,4307,494544,459432
6038079,151800,0,1539142,3431600,4323,453200,458014
6095630,175000,0,1621815,3431600,4507,405893,456815
6223441,175400,0,1699694,3432600,4380,451026,460341
6239427,159600,0,1605784,3431200,135813,452448,454582
6308831,144600,0,1693485,3431200,161751,424875,452920
6153020,134800,0,1606682,3431200,164720,358914,456704
5867998,165200,0,1470036,3431800,43832,304243,452887
5650040,175800,0,1283539,3431800,7955,299888,451058
5660897,155200,0,1269198,3429800,60625,294692,451382
5467009,163200,0,1079909,3431800,74746,265986,451368
5548704,165000,0,1234615,3432400,8204,256238,452247
5420682,130600,0,1150308,3432800,8153,242559,456262
5555875,103000,0,1329028,3433800,8115,225941,455991
5575659,99400,0,1341763,3435800,8172,236325,454199
5446983,105800,0,1208483,3434800,8348,230464,459088
5387650,111400,0,1137456,3438800,8662,230984,460348
5542469,114200,0,1286470,3440200,8705,234867,458027
5547301,117200,0,1289702,3442200,8715,230999,458485
5415680,114200,0,1191977,3440800,8316,204267,456120
5463297,120000,0,1252024,3440800,7983,189383,453107
5530960,142600,0,1286644,3441200,7886,195848,456782
5576156,164000,0,1281535,3445600,7870,223119,454032
5412062,170200,0,1119004,3441200,7823,220911,452924
5475514,173600,0,1158421,3442800,7814,235546,457333
5332783,185600,0,1018214,3441400,7763,223304,456502
5417136,199600,0,1122661,3443400,7831,185277,458367
5563146,205000,0,1315558,3443400,7790,160764,430634
5575568,225000,0,1297091,3446400,7709,156141,443227
5568623,252800,0,1219324,3445200,7806,204475,439018
5485605,256000,0,1163840,3446800,7750,195759,415456
5435458,252800,0,1137710,3447200,7586,194159,396003
5459907,264200,0,1175145,3448000,7947,151843,412772
5502071,278000,0,1252595,3450000,7663,132730,381083
5561629,298600,0,1244938,3447000,7120,181846,382125
5656294,309400,0,1269509,3448000,5885,235600,387900
5681312,343800,0,1285924,3448000,6646,209235,387707
5642841,371000,0,1278425,3448600,8003,152722,384091
5807474,375800,0,1337276,3446600,22498,186745,438555
5934016,396200,0,1288352,3441600,166974,190972,449918
6038892,393400,0,1358020,3438200,225768,172453,451051
6037078,406800,0,1351695,3438200,231120,154676,454587
6139429,410800,0,1416456,3434800,299068,127191,451114
6188021,423200,0,1371423,3433800,415594,96885,447119
6239981,428800,0,1368987,3431800,464070,95397,450927
6239014,435000,0,1361401,3431800,404092,153470,453251
6301981,433400,0,1389332,3432800,441431,153169,451849
6328339,437000,0,1387222,3430800,433426,191579,448312
6284579,437200,0,1371058,3428800,362654,229126,455741
6283335,436200,0,1362033,3427400,368900,238581,450221
6308605,434400,0,1366911,3428400,395362,230682,452850
6329151,437400,0,1383404,3428000,464458,176475,439414
6392643,438800,0,1380917,3426000,542470,180915,423541
6372530,437600,0,1379123,3429000,483852,231386,411569
6384568,436600,0,1383583,3424000,514357,239649,386379
6365644,435400,0,1387548,3423600,515889,209004,394203
6327654,437000,0,1370597,3424200,489543,186258,420056
5912488,436400,0,1317775,3422600,133404,188233,414076
5903210,435600,0,1315337,3421200,128853,199163,403057
5983018,437600,0,1309671,3423200,175971,246169,390407
6100962,437600,0,1252107,3425200,306144,298283,381628
6227799,435600,0,1293157,3423200,330383,365629,379830
6251566,436800,0,1235445,3424200,370256,387231,397634
6212462,434600,0,1188205,3424600,384186,380264,400607
6186719,435600,0,1199829,3421600,362702,356544,410444
6322373,435000,0,1256282,3422000,401229,355321,452541
6322981,434400,0,1263938,3422000,414589,334414,453640
6261674,436400,0,1241448,3416600,409803,306102,451321
6250807,436600,0,1245639,3418600,399730,297841,452397
6225403,437400,0,1243314,3417000,355323,317830,454536
6114350,437000,0,1272533,3418000,200767,333001,453049
6047002,433800,0,1276906,3415000,122000,343372,455924
6063535,433000,0,1350025,3418000,61708,344868,455934
6156524,438200,0,1445534,3415600,77024,322053,458113
6216230,438000,0,1495219,3416000,100586,308341,458084
6266789,435800,0,1547509,3413600,145801,266824,457255
6254638,436000,0,1498584,3413000,143931,308783,454340
6106560,434400,0,1331715,3415400,95641,372893,456511
6001192,435400,0,1298657,3415400,5075,391528,455132
6050440,435400,0,1375258,3416400,24483,343494,455405
6133185,436800,0,1388398,3414400,87349,350133,456105
6056345,436400,0,1310220,3424800,41158,385691,458076
6042376,436000,0,1326425,3425600,8023,391123,455205
6061068,437000,0,1326841,3425200,8015,408003,456009
6107641,434800,0,1331679,3429600,37547,416253,457762
6177691,435200,0,1385338,3435600,41939,422965,456649
6162199,434000,0,1392567,3433600,42365,405984,453683
6033008,433400,0,1268761,3434200,42293,395625,458729
5986235,429200,0,1239024,3434200,26512,398553,458746
5998286,429200,0,1240487,3432800,7193,424541,464065
6017732,424600,0,1241968,3435200,7101,442195,466668
5931234,423200,0,1248788,3432200,7016,382720,437310
5880669,423400,0,1258368,3433200,7008,352533,406160
5971115,426400,0,1311151,3433800,17153,378599,404012
5894930,425600,0,1240595,3436800,16404,376256,399275
5910249,424800,0,1239735,3437200,7111,406359,395044
5850694,424800,0,1111126,3436800,7031,477847,393090
5941453,424800,0,1177850,3439800,6980,489869,402154
5962523,411600,0,1188077,3440800,6833,501726,413487
6000565,384800,0,1282654,3437400,6368,478598,410745
5906449,379000,0,1218233,3438800,6437,451026,412953
6053169,377200,0,1309366,3438400,55273,447867,425063
6165219,375200,0,1257795,3438400,165405,504864,423555
5935770,371400,0,1140214,3439000,11775,547387,425994
5919935,362400,0,1106571,3440400,7039,575324,428201
5942629,289400,0,1211605,3440800,6307,571714,422803
5844222,239200,0,1157018,3442200,6340,579007,420457
5736651,233200,0,1047551,3441200,6335,598849,409516
5571569,233800,0,922241,3440600,6334,564563,404031
5593585,239800,0,986669,3442600,6389,511560,406567
5609540,239200,0,949637,3441200,6379,565580,407544
5717345,240000,0,1019628,3442200,6252,609504,399761
5661518,240800,0,1019444,3442200,6309,557917,394848
5630884,236600,0,1000536,3444200,6208,537407,405933
5674325,236200,0,1026284,3443600,6530,566399,395312
5627789,141600,0,1138114,3443200,6523,497195,401157
5673197,90800,0,1233328,3443600,6612,500667,398190
5693675,86400,0,1259437,3445200,6557,486501,409580
5668524,84600,0,1266720,3443600,6616,457618,409370
5642359,81200,0,1215355,3445200,7614,484815,408175
5646167,81200,0,1268153,3444200,7464,435668,409482
5661462,80600,0,1289605,3444600,7444,425931,413282
5644273,80800,0,1274594,3443200,7476,431796,406407
5698634,80600,0,1316933,3443200,7444,443945,406512
5746220,104600,0,1353899,3443200,7405,430953,406163
5708615,131200,0,1309459,3444200,7441,404703,411612
5698599,151200,0,1333612,3442800,7456,360950,402581
5630967,189200,0,1228438,3446600,7540,346270,412919
5785849,202600,0,1335413,3445600,7958,372533,421745
5802627,210200,0,1397373,3447600,7975,315038,424441
5829354,210600,0,1421315,3446000,28331,308478,414630
6075766,211200,0,1511465,3446400,140836,302643,463222
6235624,212400,0,1562402,3446400,252441,291503,470478
6234357,213400,0,1576309,3447800,271858,252801,472189
6354724,228400,0,1650335,3448400,274038,282645,470906
6454961,232800,0,1713444,3447800,291588,298098,471231
6557808,233600,0,1808857,3446000,335001,265503,468847
6690227,233200,0,1833595,3446400,475797,234956,466279
6741410,231600,0,1886621,3447000,468829,241130,466230
6773978,232800,0,1937841,3447600,460947,225714,469076
6843965,233200,0,1988737,3445600,458469,250971,466988
6691379,231600,0,2068631,3446600,211545,263165,469838
6689817,234400,0,2154766,3445200,171236,239152,445063
6656628,234600,0,2195546,3443200,164956,220248,398078
6685684,229600,0,2197042,3443200,197447,210703,407692
7094431,229200,0,2213910,3445200,589411,219948,396762
7126137,230600,0,2310930,3446600,515412,227910,394685
7114881,230800,0,2329719,3446200,517760,199848,390554
7125041,232000,0,2353270,3448000,488284,216797,386690
7182017,229800,5946,2383517,3445400,471269,257262,388823
7272095,231600,8257,2420193,3436600,481311,314415,379719
7371126,230200,0,2441158,3433600,573946,308547,383675
7422003,230200,0,2434377,3433600,603568,328428,391830
7296438,231000,0,2313628,3433600,528221,378284,411705
7239717,231000,0,2314283,3431400,451436,424302,387296
7175583,230000,0,2308885,3439800,356283,450216,390399
7279171,230600,0,2291013,3438600,433281,494977,390700
7168641,232200,0,2080346,3438000,489117,526660,402318
7118219,231400,0,2040937,3438000,455255,547975,404652
7097239,231800,0,2015693,3436400,457287,556747,399312
7029950,230000,0,1987779,3435400,425718,549511,401542
6459993,230400,0,1712519,3433400,133451,543105,407118
6356157,230200,0,1619611,3432400,146793,524158,402995
6431567,231600,0,1532167,3430400,327402,511332,398666
6412683,230600,0,1452008,3432200,341537,550000,406338
6190033,231400,0,1460145,3431800,95914,559096,411678
6119479,229200,0,1476003,3429400,37935,535931,411010
6107119,231400,0,1460084,3430400,37638,520280,427317
6093682,231000,0,1457395,3429200,37650,520022,418415
6118338,229400,0,1503796,3432000,37652,494019,421471
6254995,231000,0,1548413,3432000,132418,488634,422530
6197307,230600,0,1459468,3432000,189319,475073,410847
6213603,230000,0,1546344,3431000,201303,392205,412751
5957364,230000,0,1458788,3431800,59826,354358,422592
5773992,230600,0,1324521,3430400,3448,359112,425911
5943089,230000,0,1482750,3431400,3260,383146,412533
5915100,229200,0,1473507,3430000,3239,383028,396126
5760998,219400,0,1337662,3431000,3195,372268,397473
5711800,211600,0,1300341,3430000,3211,351522,415126
5642750,212200,0,1174189,3430000,3206,375946,447209
5727029,213600,0,1250193,3431400,3277,422681,405878
5890497,214600,0,1386048,3431400,3111,439923,415415
5880449,215200,0,1349113,3432400,3319,446067,434350
5791539,214200,0,1250585,3430200,3334,457498,435722
5699152,201800,0,1192829,3433200,3420,443150,424753
5688038,171800,0,1218775,3433200,3296,434076,426891
5719993,192400,0,1230119,3433200,3274,437734,423266
5736629,206200,0,1234682,3432200,3359,439492,420696
5686018,211400,0,1138439,3432200,3723,474503,425753
5748319,209400,0,1201035,3430800,3695,471392,431997
5748876,206800,0,1212435,3430800,3623,451803,443415
5777024,211800,0,1223041,3427400,3372,463511,447900
